WORD,OFREQ,ARC,NCOUNT,INVERSENCOUNT
NECESSARY,66.37182617,0.671028674,7615,0.000131303
NECESSITATE,0.577384114,0.36070627,0,1
NECESSITATED,2.842350721,0.533123553,0,1
NECESSITATES,0.51863277,0.362256587,0,1
NECESSITATING,1.322918773,0.432349354,0,1
NECESSITIES,1.685556531,0.444999844,0,1
NECESSITOUS,0.025323866,0.220733985,0,1
NECESSITY,8.857275009,0.600329399,3142,0.000318167
NECK,25.07569122,0.610747755,3875,0.000257998
NECKBAND,0.049634777,0.231245026,0,1
NECKCLOTH,0.012155456,0.305526108,0,1
NECKED,0.466972083,0.242178828,0,1
NECKERCHIEF,0.176254109,0.275885105,0,1
NECKING,0.105347283,0.179243237,0,1
NECKLACE,2.92237401,0.493568063,0,1
NECKLACES,0.73743099,0.401845455,0,1
NECKLINE,0.211707518,0.311139286,0,1
NECKLINES,0.085088186,0.261249393,0,1
NECKS,3.124964952,0.468133718,0,1
NECKTIE,0.383909792,0.318955719,0,1
NECKTIES,0.219811156,0.28490153,0,1
NECKWEAR,0.073945686,0.20148696,0,1
NECROMANCERS,0.176254109,0.250860691,0,1
NECROMANCY,0.302873433,0.281632841,0,1
NECROPHILE,0.010129547,0.284861594,0,1
NECROPHILIA,0.18638365,0.249735773,0,1
NECROPHILIAC,0.046595912,0.169838607,0,1
NECROSIS,1.326970577,0.523555398,0,1
NECTAR,3.139146328,0.501632929,0,1
NECTARINE,0.051660687,0.186170205,0,1
NECTARINES,0.051660687,0.261373907,0,1
NED,6.208398819,0.583079696,1611,0.000620347
NEDRA,0.101295464,0.189276889,0,1
NEE,1.655167818,0.473055929,0,1
NEED,113.1976776,0.682580233,8474,0.000117994
NEEDED,80.14699554,0.680354357,8406,0.000118948
NEEDFUL,0.196513191,0.212569445,0,1
NEEDIEST,0.051660687,0.176672131,0,1
NEEDING,5.117446899,0.570714533,1006,0.000993049
NEEDLE,5.49122715,0.55921489,235,0.004237288
NEEDLECRAFT,0.022285001,0.197977081,0,1
NEEDLED,0.031401593,0.191067204,0,1
NEEDLEPOINT,0.131684095,0.240622088,0,1
NEEDLES,3.327555895,0.52871269,0,1
NEEDLESS,1.049420953,0.386097431,0,1
NEEDLESSLY,0.348456383,0.271379977,0,1
NEEDLEWOMAN,0.016207274,0.241108149,0,1
NEEDLEWORK,0.453803658,0.331756175,0,1
NEEDLING,0.092178874,0.178356573,0,1
NEEDS,62.19237518,0.668236554,7763,0.0001288
NEEDY,2.482751846,0.472655892,0,1
NEELY,0.807324827,0.390977889,0,1
NEFARIOUS,0.654368699,0.362812132,0,1
NEFF,0.603720963,0.344046354,0,1
NEGATE,0.747560501,0.355509937,0,1
NEGATED,0.852907777,0.357371092,0,1
NEGATES,0.279575467,0.259142846,0,1
NEGATING,0.505464375,0.314945459,0,1
NEGATION,1.700750828,0.467999399,0,1
NEGATIVE,42.81860352,0.653723896,6987,0.000143102
NEGATIVELY,3.718556404,0.553822577,28,0.034482758
NEGATIVES,1.609584928,0.429249346,0,1
NEGATIVISM,0.026336821,0.217172578,0,1
NEGLECT,4.805456638,0.554459214,89,0.011111111
NEGLECTED,6.386678696,0.575249195,1581,0.000632111
NEGLECTFUL,0.196513191,0.243460849,0,1
NEGLECTING,1.098042846,0.392553121,0,1
NEGLECTS,0.485205263,0.307170004,0,1
NEGLIGE,0.005064773,0.346223593,0,1
NEGLIGEE,0.045582958,0.221400082,0,1
NEGLIGENCE,2.871726274,0.516377747,0,1
NEGLIGENT,1.188195825,0.444559515,0,1
NEGLIGENTLY,0.227914795,0.277455896,0,1
NEGLIGIBLE,2.464518547,0.535183012,0,1
NEGOTIABLE,0.349469334,0.301639229,0,1
NEGOTIATE,8.657723427,0.571944177,1100,0.000908265
NEGOTIATED,9.540006638,0.583214402,1800,0.000555247
NEGOTIATES,0.484192312,0.30133906,0,1
NEGOTIATING,4.956387043,0.559228241,242,0.004115226
NEGOTIATION,4.644396782,0.562174737,328,0.003039514
NEGOTIATIONS,23.85609436,0.617848337,4460,0.000224165
NEGOTIATOR,1.427253127,0.41630438,0,1
NEGOTIATORS,0.902542591,0.405287385,0,1
NEGRESS,0.031401593,0.191027761,0,1
NEGRESSES,0.006077728,0.375867605,0,1
NEGRO,8.539207458,0.570867062,1296,0.00077101
NEGROES,1.131470323,0.418493122,0,1
NEGROID,0.148904324,0.226666942,0,1
NEGROIDS,0.028362729,0.207404628,0,1
NEGRON,0.16409865,0.220658317,0,1
NEIGH,0.026336821,0.210366964,0,1
NEIGHBOR,7.916240215,0.58619082,2404,0.0004158
NEIGHBORHOOD,48.03532028,0.633016765,5647,0.000177054
NEIGHBORHOODS,13.72452259,0.58443445,1901,0.000525762
NEIGHBORING,22.12596703,0.618851483,4338,0.000230468
NEIGHBORLINESS,0.032414548,0.227011755,0,1
NEIGHBORS,10.43039417,0.599949718,3634,0.000275103
NEIGHBOUR,4.59678793,0.553518057,43,0.022727273
NEIGHBOURHOOD,14.10235405,0.57764101,1374,0.000727273
NEIGHBOURHOODS,3.572690964,0.535681129,0,1
NEIGHBOURING,21.17480278,0.603647232,3150,0.00031736
NEIGHBOURLINESS,0.025323866,0.227011755,0,1
NEIGHBOURLY,0.067867957,0.157494992,0,1
NEIGHBOURS,8.029691696,0.576282501,1672,0.000597729
NEIGHING,0.027349776,0.221965447,0,1
NEIL,19.86910439,0.625769496,4689,0.00021322
NEITHER,39.08586884,0.670495152,8015,0.00012475
NELDA,0.056725457,0.176394239,0,1
NELL,1.828383088,0.491675287,0,1
NELLIE,2.228500128,0.504741371,0,1
NELLY,1.995520592,0.487795293,0,1
NELSON,31.23850822,0.648694754,6617,0.000151103
NEMESIS,4.45294857,0.560271978,221,0.004504505
NEOCLASSIC,0.343391627,0.337463498,0,1
NEOCLASSICAL,5.222794056,0.566644907,10,0.090909094
NEOCOLONIALISM,0.20461683,0.299749285,0,1
NEOCORTEX,0.242096156,0.305918366,0,1
NEOLIBERAL,0.709068239,0.398051798,0,1
NEOLITHIC,5.556056023,0.564684093,3,0.25
NEOLOGISM,0.632083714,0.31384787,0,1
NEON,3.780346632,0.547617674,0,1
NEONATAL,1.233778715,0.452594846,0,1
NEONATE,0.133710012,0.248655051,0,1
NEONATES,0.280588418,0.318840861,0,1
NEOPHYTE,0.324145496,0.248981565,0,1
NEPAL,22.38528442,0.572018087,766,0.001303781
NEPALESE,2.060349703,0.462095022,0,1
NEPHEW,20.9570179,0.610329926,3373,0.000296384
NEPHEWS,2.281173706,0.500315368,0,1
NEPHRITIS,0.223862976,0.340023369,0,1
NEPOTISM,0.708055258,0.367742836,0,1
NEPTUNE,4.396223068,0.529661298,0,1
NEREIDA,0.015194319,0.236013308,0,1
NERO,4.590710163,0.550397277,1,0.5
NERVE,12.70143795,0.570856273,830,0.001203369
NERVED,0.025323866,0.215994298,0,1
NERVELESS,0.017220229,0.227193519,0,1
NERVES,4.138932705,0.564357877,5,0.166666672
NERVING,0.005064773,0.375442266,0,1
NERVOUS,11.62162876,0.588476062,2372,0.000421407
NERVOUSLY,0.436583459,0.322087973,0,1
NERVOUSNESS,0.451777756,0.328712583,0,1
NERVY,0.075971596,0.176574722,0,1
NESBITT,1.33811307,0.430116266,0,1
NESCIENCE,0.020259093,0.231274188,0,1
NESS,2.65799284,0.470707893,0,1
NESSES,0.005064773,0.372407883,0,1
NEST,14.05069351,0.57850498,1479,0.000675676
NESTED,1.633895874,0.476305366,0,1
NESTER,0.1408007,0.182736844,0,1
NESTING,4.256435394,0.573529482,8,0.111111112
NESTLE,0.606759846,0.315555364,0,1
NESTLED,1.413071752,0.486957282,0,1
NESTLES,0.19144842,0.302371949,0,1
NESTLING,0.28261435,0.277535677,0,1
NESTLINGS,0.375806153,0.355681747,0,1
NESTOR,2.024896383,0.431459099,0,1
NESTS,5.176198006,0.569378853,11,0.083333336
NET,25.59432411,0.633457541,5717,0.000174886
NETBALL,2.936555386,0.505316138,0,1
NETHER,0.856959641,0.344557613,0,1
NETHERLANDER,0.024310911,0.218041286,0,1
NETHERLANDS,55.9252243,0.634371281,5663,0.000176554
NETS,5.925784588,0.5529356,82,0.012048192
NETTED,1.915497184,0.463279039,0,1
NETTIE,0.453803658,0.320063919,0,1
NETTING,1.767605782,0.427230984,0,1
NETTLE,0.508503199,0.287993729,0,1
NETTLED,0.011142501,0.292525113,0,1
NETTLES,0.640187323,0.325077891,0,1
NETTLESOME,0.003038864,0.357583493,0,1
NETWORK,185.0191956,0.671117365,7940,0.000125929
NETWORKS,38.56216812,0.636064589,5495,0.000181951
NEUMANN,3.714504719,0.52485311,0,1
NEURAL,6.150660515,0.570824683,333,0.002994012
NEURALGIA,0.314015925,0.339353651,0,1
NEURALGIC,0.019246139,0.230609119,0,1
NEURASTHENIC,0.011142501,0.309252888,0,1
NEURITIS,0.143839553,0.301944077,0,1
NEUROLOGICAL,3.798579931,0.572059691,21,0.045454547
NEUROLOGIST,0.996747375,0.404286206,0,1
NEUROLOGISTS,0.290717989,0.314726382,0,1
NEUROLOGY,1.847629189,0.512945533,0,1
NEUROMUSCULAR,0.774910271,0.419631809,0,1
NEURON,2.076556921,0.52971828,0,1
NEURONAL,1.760515094,0.549162269,2,0.333333343
NEUROPATHOLOGY,0.172202289,0.311859995,0,1
NEUROPSYCHIATRIC,0.289705038,0.32275793,0,1
NEUROSES,0.19144842,0.253775507,0,1
NEUROSIS,0.560163915,0.320216238,0,1
NEUROTIC,0.953190327,0.395885646,0,1
NEUROTICS,0.071919776,0.154028475,0,1
NEUTER,0.922801673,0.454805076,0,1
NEUTERED,0.179292962,0.368365616,0,1
NEUTERING,0.146878421,0.437439233,0,1
NEUTRAL,16.56383324,0.620589018,4703,0.000212585
NEUTRALISM,0.047608867,0.182390422,0,1
NEUTRALIST,0.123580463,0.225126088,0,1
NEUTRALISTS,0.041531138,0.209934279,0,1
NEUTRALITY,4.863194942,0.564357042,52,0.018867925
NEUTRALIZATION,0.426453888,0.306007236,0,1
NEUTRALIZE,1.396864414,0.424982965,0,1
NEUTRALIZED,0.884309411,0.361165911,0,1
NEUTRALIZER,0.073945686,0.160306618,0,1
NEUTRALIZES,0.162072748,0.224079221,0,1
NEUTRALIZING,0.566241622,0.329572618,0,1
NEUTRALLY,0.148904324,0.212509379,0,1
NEUTRALS,0.217785239,0.232000247,0,1
NEUTRON,5.200509071,0.570953131,62,0.015873017
NEUTRONS,2.925412893,0.571151733,12,0.07692308
NEVA,0.880257547,0.343701512,0,1
NEVADA,23.68591881,0.602848291,3504,0.000285307
NEVER,237.9906464,0.692841649,9439,0.000105932
NEVERMORE,0.267420024,0.271692663,0,1
NEVERTHELESS,34.80917358,0.670371771,8108,0.00012332
NEVILLE,5.680649757,0.57509172,638,0.001564945
NEW,1962.299805,0.701248646,9649,0.000103627
NEWARK,10.16398716,0.573967338,740,0.001349528
NEWARKER,0.002025909,0.41046387,0,1
NEWBERRY,1.152742386,0.414436787,0,1
NEWBIE,0.128645241,0.176196307,0,1
NEWBORN,3.638533115,0.551058233,3,0.25
NEWBY,0.515593886,0.30456388,0,1
NEWCASTLE,21.6316452,0.598600924,3187,0.000313676
NEWCOMB,0.998773277,0.365645438,0,1
NEWCOMER,4.290875912,0.555561841,61,0.016129032
NEWCOMERS,3.124964952,0.523911774,0,1
NEWEL,0.137761831,0.247200325,0,1
NEWELL,2.688381672,0.500928581,0,1
NEWER,16.5111599,0.624406815,4872,0.000205212
NEWEST,8.573647499,0.590012252,2659,0.00037594
NEWFANGLED,0.073945686,0.152081296,0,1
NEWFOUND,2.696485281,0.521742284,0,1
NEWFOUNDLAND,14.492342,0.577934265,1546,0.000646412
NEWHART,0.535852969,0.338235617,0,1
NEWLY,51.61510468,0.671388924,7852,0.00012734
NEWLYWED,0.471023887,0.298282892,0,1
NEWLYWEDS,0.666524172,0.35291487,0,1
NEWMAN,10.96928596,0.606154561,3620,0.000276167
NEWMARKET,2.182917118,0.45258534,0,1
NEWNESS,0.188409567,0.213002369,0,1
NEWPORT,19.6513195,0.59755975,2888,0.000346141
NEWS,172.9194641,0.674471736,8262,0.000121021
NEWSAGENT,0.529775262,0.383468956,0,1
NEWSAGENTS,0.456842542,0.383468956,0,1
NEWSBOY,0.197526157,0.211387917,0,1
NEWSCAST,4.939166546,0.570909023,1,0.5
NEWSCASTER,0.807324827,0.390800893,0,1
NEWSCASTERS,0.193474337,0.253429323,0,1
NEWSCASTS,3.809722424,0.570909023,1,0.5
NEWSFLASH,0.046595912,0.17869401,0,1
NEWSGROUP,0.799221218,0.452621907,0,1
NEWSGROUPS,0.546995521,0.45329389,0,1
NEWSLETTER,6.659163952,0.563953578,228,0.004366812
NEWSLETTERS,1.199338317,0.453053117,0,1
NEWSMAN,0.351495266,0.307826966,0,1
NEWSMEN,0.113450915,0.203388363,0,1
NEWSMONGER,0.007090682,0.414080977,0,1
NEWSOME,0.430505723,0.319754094,0,1
NEWSPAPER,90.02836609,0.661004066,7395,0.000135208
NEWSPAPERMAN,0.443674117,0.336432576,0,1
NEWSPAPERMEN,0.085088186,0.169242054,0,1
NEWSPAPERS,36.86243057,0.631471932,5737,0.000174277
NEWSPRINT,0.774910271,0.365396142,0,1
NEWSREADER,1.082848549,0.454603404,0,1
NEWSREADERS,0.181318879,0.261544019,0,1
NEWSREEL,0.785039842,0.368319929,0,1
NEWSREELS,0.380870938,0.32508108,0,1
NEWSROOM,1.29253006,0.436957777,0,1
NEWSSHEET,0.034440458,0.213692844,0,1
NEWSSTAND,0.50141257,0.313442826,0,1
NEWSVENDOR,0.010129547,0.248884544,0,1
NEWSWORTHY,0.302873433,0.272707403,0,1
NEWT,1.644025326,0.458691269,0,1
NEWTON,18.58265305,0.619829893,5049,0.00019802
NEWTONIAN,1.166923761,0.490844607,0,1
NEWTS,0.442661166,0.360342532,0,1
NEXT,284.0527344,0.695414126,9388,0.000106508
NEXUS,2.303458929,0.478036106,0,1
NEZ,2.17683959,0.450794071,0,1
NG,8.616191864,0.554831207,159,0.00625
NGUYEN,3.355918646,0.494898438,0,1
NHS,4.793301105,0.554134429,2,0.333333343
NI,6.680435658,0.547390461,0,1
NIACIN,0.406194806,0.402843148,0,1
NIAGARA,8.658736229,0.566879749,363,0.002747253
NIB,0.374793202,0.261444151,0,1
NIBBLE,0.178280011,0.240155131,0,1
NIBBLED,0.044570003,0.207937494,0,1
NIBBLERS,0.035453413,0.196379557,0,1
NIBBLES,0.222850025,0.254695117,0,1
NIBBLING,0.092178874,0.180498555,0,1
NIBS,0.241083205,0.241109356,0,1
NICARAGUA,7.990186214,0.572908282,221,0.004504505
NICARAGUAN,2.172787666,0.468118101,0,1
NICE,14.18642998,0.607051134,4216,0.000237135
NICELY,1.190221667,0.410109997,0,1
NICENESS,0.041531138,0.178069949,0,1
NICER,0.383909792,0.275829136,0,1
NICEST,0.30996412,0.236557022,0,1
NICETIES,0.13674888,0.19231914,0,1
NICETY,0.028362729,0.219251618,0,1
NICHE,5.803216934,0.564546943,668,0.001494768
NICHES,1.944872856,0.453970015,0,1
NICHOLAS,25.68447685,0.630879939,5278,0.00018943
NICHOLE,0.124593422,0.209307268,0,1
NICHOLS,5.832592964,0.579855621,1341,0.000745156
NICHOLSON,5.261286259,0.572565019,674,0.001481481
NICK,31.40159416,0.645578563,6133,0.000163026
NICKED,0.141813651,0.195390418,0,1
NICKEL,6.023028374,0.559899092,29,0.033333335
NICKELS,0.53686595,0.286349118,0,1
NICKER,0.019246139,0.223540276,0,1
NICKERSON,0.572319388,0.33220613,0,1
NICKI,0.559150934,0.354291141,0,1
NICKING,0.068880916,0.172507703,0,1
NICKNACK,0.005064773,0.335427314,0,1
NICKNAME,26.38138962,0.627176881,5068,0.000197278
NICKNAMED,19.33629036,0.619985819,4237,0.00023596
NICKNAMES,3.417708874,0.52757448,0,1
NICKOLAS,0.139787734,0.200935468,0,1
NICKS,1.393825531,0.476212293,0,1
NICKY,3.254623175,0.561834276,83,0.011904762
NICODEMUS,0.528762341,0.304297119,0,1
NICOLAS,8.168466568,0.572668374,876,0.001140251
NICOLE,6.95595932,0.582378268,1296,0.00077101
NICOTINE,1.27429688,0.440590084,0,1
NIECE,7.665027618,0.583357096,795,0.001256281
NIECES,0.913685083,0.40065819,0,1
NIELSEN,6.911389351,0.558972955,241,0.004132231
NIELSON,0.331236154,0.270053804,0,1
NIETO,0.619928241,0.33343631,0,1
NIETZSCHE,3.308309793,0.553061962,2,0.333333343
NIEVES,0.522684574,0.323280632,0,1
NIFTY,0.218798205,0.216548666,0,1
NIGEL,7.771388054,0.587020874,1739,0.000574713
NIGER,6.351225376,0.559084654,26,0.037037037
NIGERIA,18.61607933,0.589627683,2296,0.00043535
NIGERIAN,7.771388054,0.561584175,312,0.003194888
NIGERIANS,0.441648215,0.312976897,0,1
NIGGARDLY,0.043557048,0.179770604,0,1
NIGGER,0.913685083,0.358311981,0,1
NIGGERS,0.250199795,0.250792503,0,1
NIGGLE,0.049634777,0.170987457,0,1
NIGGLED,0.003038864,0.384494454,0,1
NIGGLES,0.015194319,0.251104355,0,1
NIGGLING,0.100282505,0.241177201,0,1
NIGH,0.401130021,0.262202173,0,1
NIGHT,180.3991089,0.680929244,8554,0.000116891
NIGHTCAP,0.192461386,0.2031129,0,1
NIGHTCLOTHES,0.026336821,0.231751353,0,1
NIGHTCLUB,7.337843418,0.571413398,1000,0.000999001
NIGHTCLUBS,2.781573296,0.52510196,0,1
NIGHTDRESS,0.026336821,0.225555509,0,1
NIGHTDRESSES,0.004051819,0.155159831,0,1
NIGHTED,0.007090682,0.313438863,0,1
NIGHTFALL,1.482965589,0.439596891,0,1
NIGHTGOWN,0.14586547,0.240714461,0,1
NIGHTGOWNS,0.039505232,0.189885706,0,1
NIGHTHAWK,0.695899844,0.319810152,0,1
NIGHTIE,0.018233184,0.22055839,0,1
NIGHTIES,0.010129547,0.267864496,0,1
NIGHTINGALE,2.499972105,0.479772508,0,1
NIGHTINGALES,0.285653204,0.247715265,0,1
NIGHTJAR,0.40923366,0.313216537,0,1
NIGHTLIFE,2.09479022,0.477902383,0,1
NIGHTLIGHT,0.15903388,0.228085175,0,1
NIGHTLINE,0.695899844,0.374518156,0,1
NIGHTLONG,0.057738412,0.202768937,0,1
NIGHTLY,3.897849321,0.545182884,0,1
NIGHTMARE,5.59961319,0.562365055,374,0.002666667
NIGHTMARES,2.262940645,0.487495482,0,1
NIGHTMARISH,0.463933229,0.311851382,0,1
NIGHTS,20.73619461,0.616102815,4596,0.000217533
NIGHTSHADE,0.688809156,0.311991662,0,1
NIGHTSHIRT,0.068880916,0.203746855,0,1
NIGHTSHIRTS,0.011142501,0.262888908,0,1
NIGHTSTICK,0.157007962,0.198066324,0,1
NIGHTTIME,3.581807613,0.555021405,2,0.333333343
NIGHTWORK,0.014181364,0.275509417,0,1
NIHILISM,0.641200304,0.37197423,0,1
NIHILIST,0.245135024,0.24737902,0,1
NIHILISTIC,0.446713001,0.311265945,0,1
NIHILISTS,0.067867957,0.182033122,0,1
NIKI,1.890173316,0.447493255,0,1
NIKITA,2.110997438,0.429872245,0,1
NIKKI,3.68816781,0.566178739,257,0.003875969
NIL,1.685556531,0.394371003,0,1
NILDA,0.049634777,0.192839116,0,1
NILE,7.507006645,0.558743536,161,0.00617284
NILLY,0.01316841,0.279382378,0,1
NIMBLE,0.586500704,0.31849283,0,1
NIMBLENESS,0.034440458,0.19612579,0,1
NIMBLER,0.018233184,0.232753098,0,1
NIMBLY,0.048621822,0.165930793,0,1
NIMBUS,0.60068208,0.290331006,0,1
NIMROD,1.395851493,0.39316088,0,1
NINA,6.94684267,0.584874272,1620,0.000616903
NINCOMPOOP,0.018233184,0.24549,0,1
NINCOMPOOPS,0.009116592,0.323166251,0,1
NINE,97.53233337,0.678218901,8371,0.000119446
NINEFOLD,0.051660687,0.174893662,0,1
NINEPENCE,0.014181364,0.251558661,0,1
NINEPENNY,0.009116592,0.330186397,0,1
NINEPIN,0.049634777,0.186507046,0,1
NINES,0.516606867,0.286180735,0,1
NINETEEN,7.925356865,0.57640183,1535,0.000651042
NINETEENTH,19.34844589,0.606788278,3727,0.00026824
NINETIES,3.334646702,0.526671767,0,1
NINETIETH,0.17726706,0.301557243,0,1
NINETY,3.328568935,0.535175681,0,1
NINNIES,0.010129547,0.269751102,0,1
NINNY,0.034440458,0.188262403,0,1
NINTH,26.74402809,0.623442471,4969,0.000201207
NINTHS,0.034440458,0.237761155,0,1
NIP,0.50141257,0.275063694,0,1
NIPPED,0.101295464,0.165330246,0,1
NIPPER,0.238044336,0.217175528,0,1
NIPPING,0.089140005,0.162902251,0,1
NIPPLE,0.852907777,0.371317565,0,1
NIPPLES,0.611824572,0.35973835,0,1
NIPPON,3.589911222,0.481249094,0,1
NIPPY,0.109399103,0.16470018,0,1
NIPS,0.139787734,0.176095963,0,1
NIRVANA,3.365035295,0.532235742,0,1
NIRVANAS,0.01316841,0.223564193,0,1
NISSEN,0.715145946,0.296169937,0,1
NIT,1.850668073,0.414034873,0,1
NITA,0.622967124,0.333656579,0,1
NITPICK,0.009116592,0.285805941,0,1
NITPICKING,0.050647732,0.167882279,0,1
NITRATE,2.623552561,0.566358626,1,0.5
NITRATES,0.530788243,0.419565558,0,1
NITRIC,1.544755816,0.554680943,1,0.5
NITROGEN,7.860527992,0.577167153,322,0.003095975
NITROGLYCERINE,0.142826602,0.253428817,0,1
NITROUS,0.882283509,0.501558542,0,1
NITS,0.361624807,0.276657939,0,1
NITTY,0.216772288,0.324807763,0,1
NITWIT,0.020259093,0.231975228,0,1
NITWITS,0.028362729,0.226938009,0,1
NIX,1.024097085,0.385626256,0,1
NIXON,13.55333328,0.598614812,3314,0.000301659
NO,736.4160156,0.699154675,9639,0.000103734
NO.,63.96606064,0.643513203,6172,0.000161996
NOAH,8.765096664,0.588023424,2257,0.00044287
NOB,0.52774936,0.29373908,0,1
NOBBLE,0.005064773,0.322687179,0,1
NOBBLING,0.004051819,0.410637885,0,1
NOBEL,14.40421486,0.564242184,321,0.00310559
NOBILITY,12.72676182,0.581794918,1521,0.00065703
NOBLE,24.83055687,0.630051792,5813,0.000171999
NOBLEMAN,5.046539783,0.548845768,1,0.5
NOBLEMEN,1.694673061,0.498506397,0,1
NOBLER,0.1408007,0.214997888,0,1
NOBLES,9.24523735,0.573210299,938,0.001064963
NOBLESSE,0.292743891,0.325133294,0,1
NOBLEST,0.353521168,0.253449589,0,1
NOBLEWOMEN,0.131684095,0.209826812,0,1
NOBLY,0.189422518,0.225071847,0,1
NOBODIES,0.132697061,0.199399069,0,1
NOBODY,9.973550797,0.592455685,2805,0.000356379
NOBS,0.071919776,0.166718483,0,1
NOCTURNAL,3.768191099,0.543394268,0,1
NOCTURNE,0.7283144,0.353046328,0,1
NOCTURNES,0.268432975,0.308712244,0,1
NOD,2.738016367,0.494778007,0,1
NODAL,0.653355718,0.349050432,0,1
NODDED,0.161059782,0.226069242,0,1
NODDING,0.408220708,0.306425482,0,1
NODE,9.310066223,0.574053228,679,0.001470588
NODES,8.764083862,0.577489734,858,0.001164144
NODS,0.489257097,0.31081894,0,1
NODULAR,0.25526458,0.303837299,0,1
NODULE,0.320093662,0.344001949,0,1
NODULES,0.969397604,0.431168199,0,1
NOE,0.776936173,0.328263372,0,1
NOEL,7.962836266,0.589279473,1896,0.000527148
NOELLE,0.474062771,0.341699481,0,1
NOEMI,0.091165915,0.180975392,0,1
NOES,0.079010464,0.266119301,0,1
NOG,0.354534119,0.237339303,0,1
NOGGIN,0.308951169,0.27632609,0,1
NOHOW,0.014181364,0.280003577,0,1
NOISE,23.49041748,0.626511157,5042,0.000198295
NOISELESS,0.155995011,0.222861484,0,1
NOISELESSLY,0.029375684,0.197686896,0,1
NOISEMAKERS,0.091165915,0.182392001,0,1
NOISES,2.597215652,0.522063911,0,1
NOISIER,0.122567512,0.233509421,0,1
NOISIEST,0.058751367,0.17857255,0,1
NOISILY,0.332249105,0.19618921,0,1
NOISINESS,0.014181364,0.24602969,0,1
NOISOME,0.035453413,0.20596236,0,1
NOISY,2.906166792,0.52782917,0,1
NOLA,0.835687578,0.338316321,0,1
NOLAN,4.818624973,0.573889732,637,0.001567398
NOM.,0.087114096,0.188761383,0,1
NOMAD,1.448525071,0.399242967,0,1
NOMADIC,4.543101311,0.577623248,1,0.5
NOMADS,2.418935537,0.49142164,0,1
NOMENCLATURE,4.887506008,0.55425477,19,0.050000001
NOMINAL,8.101611137,0.575696707,1374,0.000727273
NOMINALLY,4.342536449,0.552710414,11,0.083333336
NOMINATE,3.657779217,0.503347337,0,1
NOMINATED,58.91242981,0.620099843,3992,0.000250438
NOMINATING,1.713919282,0.475199968,0,1
NOMINATION,27.78028107,0.598098814,2904,0.000344234
NOMINATIONS,14.07196522,0.570663035,959,0.001041667
NOMINATIVE,1.199338317,0.509181738,0,1
NOMINEE,9.568369865,0.568980932,412,0.002421308
NOMINEES,4.203761578,0.52791059,0,1
NON,13.80961037,0.624275744,5027,0.000198886
NONA,0.624993026,0.311364651,0,1
NONACID,0.012155456,0.123528682,0,1
NONAGGRESSION,0.657407582,0.378669381,0,1
NONAGRICULTURAL,0.239057288,0.284680992,0,1
NONALIGNED,0.94711256,0.392984182,0,1
NONALIGNMENT,0.165111601,0.257252067,0,1
NONASSERTIVE,0.010129547,0.270557672,0,1
NONCE,0.17726706,0.216007397,0,1
NONCHALANCE,0.063816145,0.159905806,0,1
NONCHALANT,0.161059782,0.209462196,0,1
NONCHALANTLY,0.167137519,0.232726157,0,1
NONCHURCHGOING,0.002025909,0.389336854,0,1
NONCOMBATANT,0.426453888,0.32302931,0,1
NONCOMBATANTS,0.503438473,0.37938723,0,1
NONCOMMISSIONED,2.044142485,0.461542815,0,1
NONCOMMITTAL,0.162072748,0.20791015,0,1
NONCOMMITTALLY,0.002025909,0.185909003,0,1
NONCOMPLIANCE,0.542943656,0.356936425,0,1
NONCONDUCTOR,0.010129547,0.234133556,0,1
NONCONFORMIST,1.317853928,0.424733818,0,1
NONCONFORMISTS,0.434557527,0.321073115,0,1
NONCONFORMITY,0.339339793,0.265657276,0,1
NONCONTRIBUTORY,0.012155456,0.266308546,0,1
NONDESCRIPT,0.457855493,0.295638949,0,1
